,y_pred,y_true
452,[0.22214931],0.17395768
453,[0.1905812],0.23119903
454,[0.20944178],0.16053054
455,[0.25365248],0.19521135
456,[0.22768635],0.160748
457,[0.2106353],0.14276707
458,[0.18192767],0.16014782
459,[0.18777597],0.1575698
460,[0.15584806],0.14492837
461,[0.1524438],0.18363246
462,[0.14669955],0.16163611
463,[0.14615802],0.13822812
464,[0.12422705],0.19030982
465,[0.1190857],0.17685068
466,[0.14440265],0.1583234
467,[0.14024006],0.1561304
468,[0.12149973],0.17405617
469,[0.12208379],0.14755389
470,[0.10780574],0.13988632
471,[0.1250663],0.16295683
472,[0.10679005],0.18941417
473,[0.11544545],0.22363591
474,[0.13141108],0.26771262
475,[0.12988086],0.18372005
476,[0.12148637],0.22262782
477,[0.11676325],0.22832686
478,[0.11128781],0.21100691
479,[0.09655335],0.20230916
480,[0.0934002],0.1794101
481,[0.09286483],0.17159617
482,[0.09830532],0.20703083
483,[0.10735541],0.21886292
484,[0.10534657],0.21749425
485,[0.10323329],0.21529666
486,[0.10024628],0.21569562
487,[0.10196733],0.24834806
488,[0.10183056],0.22860584
489,[0.10455807],0.33174536
490,[0.09980527],0.22156653
491,[0.09773363],0.24943644
492,[0.09688144],0.25365746
493,[0.08827732],0.24510968
494,[0.09366661],0.24610221
495,[0.0933577],0.301972
496,[0.10688082],0.27076584
497,[0.1062265],0.2612338
498,[0.10477725],0.30567724
499,[0.10514207],0.2798662
500,[0.11234033],0.2697191
501,[0.11043243],0.40035114
502,[0.12154804],0.2794901
503,[0.11925372],0.23316494
504,[0.11104642],0.22978577
505,[0.10986966],0.2274051
506,[0.10464209],0.2021558
507,[0.1053034],0.36807773
508,[0.11024241],0.2776746
509,[0.1164179],0.39696303
510,[0.12696889],0.27675113
511,[0.12486213],0.18226781
512,[0.11751891],0.21644792
513,[0.1080499],0.18573427
514,[0.10579563],0.15555206
515,[0.09668037],0.17924196
516,[0.09751427],0.14626992
517,[0.09720053],0.12599847
518,[0.0962375],0.14615324
519,[0.09642491],0.16299355
520,[0.0927361],0.14438894
521,[0.09026893],0.17841503
522,[0.09189282],0.13194296
523,[0.09696352],0.2148802
524,[0.10027884],0.10876311
525,[0.0771011],0.120682746
526,[0.0854525],0.07921155
527,[0.0791332],0.109732196
528,[0.08350518],0.10770182
529,[0.09319833],0.101803154
530,[0.05957307],0.09950313
531,[0.07370403],0.12043789
532,[0.06352831],0.10130507
533,[0.06882793],0.10554528
534,[0.06116344],0.09361008
535,[0.06146631],0.08646403
536,[0.06192188],0.07611528
537,[0.04684322],0.05467224
538,[0.06533673],0.054112643
539,[0.03801037],0.04719533
540,[0.04304217],0.0344633
541,[0.06765554],0.043761298
542,[0.04557303],0.03260909
543,[0.04481262],0.027495727
544,[0.03420695],0.03774926
545,[0.04094731],0.031792402
546,[0.04736773],0.018870965
547,[0.03095704],0.03357619
548,[0.03958398],0.045158044
549,[0.06152216],0.032867223
550,[0.04337423],0.049732015
551,[0.03054259],0.03990452
552,[0.02459119],0.06694621
553,[0.04269231],0.07929914
554,[0.02956282],0.07963529
555,[0.02466901],0.08079238
556,[0.03110124],0.10683097
557,[0.03276192],0.103278264
558,[0.02724102],0.11905569
559,[0.02559965],0.1227029
560,[0.03029029],0.13956898
561,[0.03402115],0.1535851
562,[0.037694],0.17708734
563,[0.03601246],0.126983
564,[0.07617135],0.13714738
565,[0.06752986],0.12122652
566,[0.06339461],0.10028441
567,[0.08283709],0.13979672
568,[0.07576165],0.13064118
569,[0.05816532],0.12481293
570,[0.11475494],0.14655644
571,[0.08109286],0.13716322
572,[0.07352377],0.12387192
573,[0.09865111],0.16270664
574,[0.09231128],0.124291375
575,[0.09309075],0.10123205
576,[0.11601551],0.11284731
577,[0.12548096],0.12548918
578,[0.12267683],0.090704516
579,[0.11822718],0.13490716
580,[0.10150683],0.11953391
581,[0.13096145],0.10618742
582,[0.10821546],0.1128436
583,[0.13082181],0.20142409
584,[0.12121784],0.21858531
585,[0.19740133],0.117855266
586,[0.19470766],0.09206326
587,[0.18059313],0.13390899
588,[0.168923],0.07358424
589,[0.14773183],0.11929898
590,[0.1511381],0.10572277
591,[0.16575113],0.100410745
592,[0.12947],0.12437332
593,[0.1728387],0.1282876
594,[0.15625632],0.13761598
595,[0.19217004],0.13116762
596,[0.1554601],0.13497919
597,[0.16294397],0.14390299
598,[0.19428207],0.16975519
599,[0.17733048],0.16877186
600,[0.17991455],0.19794834
601,[0.19471133],0.177237
602,[0.19328836],0.14388356
603,[0.21870042],0.12695134
604,[0.19778565],0.15646818
605,[0.23780215],0.18707845
606,[0.1891926],0.15627748
607,[0.20312607],0.18275526
608,[0.19706531],0.1781446
609,[0.22563924],0.17455557
610,[0.20973605],0.1595529
611,[0.20720242],0.14815313
612,[0.18805316],0.1663357
613,[0.15824768],0.21862465
614,[0.15896137],0.1936692
615,[0.13124193],0.19835064
616,[0.1357132],0.21738753
617,[0.1470693],0.20334172
618,[0.1217688],0.1775203
619,[0.1106686],0.16666093
620,[0.11510819],0.21757233
621,[0.10052422],0.19874358
622,[0.11343721],0.21635333
623,[0.10749728],0.20994964
624,[0.10688782],0.22637221
625,[0.10875201],0.27406633
626,[0.09799379],0.22353843
627,[0.09049966],0.3104196
628,[0.10375427],0.23586985
629,[0.09714692],0.23342869
630,[0.09370702],0.2712953
631,[0.09393311],0.23341185
632,[0.09043697],0.2557017
633,[0.09493528],0.31331983
634,[0.09864463],0.32112658
635,[0.09978655],0.25109693
636,[0.09904519],0.25913075
637,[0.1030359],0.24266684
638,[0.10193009],0.23469752
639,[0.09886446],0.27009854
640,[0.10352854],0.33962283
641,[0.1041704],0.2413266
642,[0.11568501],0.33216277
643,[0.11940146],0.25751817
644,[0.11903124],0.3038707
645,[0.11859266],0.29587826
646,[0.12335669],0.3313854
647,[0.12526217],0.339679
648,[0.12851638],0.36296043
649,[0.13283631],0.40113643
650,[0.13318059],0.30191174
651,[0.1335625],0.32315227
652,[0.13635655],0.3808075
653,[0.1408215],0.2740545
654,[0.13935825],0.2975286
655,[0.13842343],0.2207872
656,[0.12712307],0.23220214
657,[0.12465916],0.2099064
658,[0.11581513],0.18716338
659,[0.10906687],0.1645562
660,[0.10878466],0.17864868
661,[0.11288381],0.1683895
662,[0.10602516],0.18489274
663,[0.10220512],0.16905785
664,[0.10064201],0.17843091
665,[0.0914866],0.15247959
666,[0.08703872],0.1523368
667,[0.08364671],0.14235926
668,[0.0899284],0.13257138
669,[0.08468983],0.14608684
670,[0.08398131],0.10617888
671,[0.07479258],0.14093673
672,[0.08205356],0.10764374
673,[0.07565734],0.10029836
674,[0.06522566],0.08281219
675,[0.06953588],0.07675061
676,[0.05418464],0.08072998
677,[0.05524177],0.06620224
678,[0.044794],0.07732937
679,[0.05760473],0.055648923
680,[0.05801491],0.06739934
681,[0.07717972],0.101456836
682,[0.06612961],0.061272636
683,[0.06622984],0.0643388
684,[0.05521559],0.04760292
685,[0.06082011],0.047732115
686,[0.05942181],0.04776916
687,[0.04687224],0.03834687
688,[0.03455998],0.038454592
689,[0.06646836],0.035128325
690,[0.05278006],0.04212731
691,[0.02720101],0.031249061
692,[0.02267883],0.049632594
693,[0.02958753],0.04302597
694,[0.0349996],0.046468914
695,[0.03542002],0.058822542
696,[0.04938918],0.09424901
697,[0.04465811],0.09150539
698,[0.03156102],0.09786382
699,[0.03816895],0.11736049
700,[0.02988462],0.105654016
701,[0.02643426],0.13625132
702,[0.03155405],0.12085503
703,[0.03336763],0.10402754
704,[0.06409803],0.12539957
705,[0.04510231],0.14355236
706,[0.05045877],0.15577477
707,[0.05119972],0.14718142
708,[0.08536434],0.14954755
709,[0.06880375],0.14894071
710,[0.08825482],0.15783945
711,[0.06874565],0.13352624
712,[0.07753827],0.107099295
713,[0.07206417],0.13763222
714,[0.10789961],0.09697209
715,[0.09772196],0.13143179
716,[0.09139523],0.13078491
717,[0.09915628],0.14234835
718,[0.13259263],0.1406455
719,[0.15180509],0.1667462
720,[0.12687486],0.13418595
721,[0.11302482],0.14263225
722,[0.14962612],0.12750427
723,[0.15274645],0.1468288
724,[0.22368519],0.12592776
725,[0.14206664],0.124961
726,[0.17248671],0.11893973
727,[0.16890192],0.11072837
728,[0.13847755],0.12634118
729,[0.19878058],0.12233141
730,[0.16701056],0.13509949
731,[0.20504387],0.10872941
732,[0.22542132],0.10047124
733,[0.17307836],0.09801781
734,[0.179656],0.12283081
735,[0.15138015],0.14163738
736,[0.19854586],0.114728615
737,[0.2057151],0.15557846
738,[0.19921157],0.14374307
739,[0.21226145],0.14864892
740,[0.20969243],0.14238468
741,[0.19288728],0.15763623
742,[0.22399157],0.1126526
743,[0.20181759],0.13954751
744,[0.24109313],0.1389774
745,[0.23927833],0.15544423
746,[0.20844398],0.16788545
747,[0.25322852],0.17976445
748,[0.2156467],0.14804634
749,[0.24671178],0.19659394
750,[0.20051406],0.17876235
751,[0.18916377],0.16691902
752,[0.17422444],0.19007185
753,[0.17682338],0.16160691
754,[0.17118277],0.19772926
755,[0.157356],0.2678636
756,[0.17140368],0.24647972
757,[0.16413124],0.19248232
758,[0.14581892],0.21210358
759,[0.1330664],0.20985815
760,[0.12133614],0.20995092
761,[0.114509],0.20937878
762,[0.10968663],0.23995408
763,[0.10096513],0.19377238
764,[0.10605679],0.2143045
765,[0.10471494],0.20266312
766,[0.10350327],0.20630112
767,[0.10198697],0.21473879
768,[0.10632854],0.21324843
769,[0.10666658],0.19954374
770,[0.10776846],0.24178207
771,[0.09641484],0.25086096
772,[0.10191081],0.2274087
773,[0.09885622],0.2536667
774,[0.10155722],0.24331737
775,[0.10283609],0.24947876
776,[0.10033194],0.29416987
777,[0.11216079],0.30113545
778,[0.11255859],0.29419333
779,[0.1128176],0.2815617
780,[0.11135449],0.3187531
781,[0.1159998],0.24708945
782,[0.11784331],0.2781736
783,[0.11650199],0.2603844
784,[0.11659721],0.24516523
785,[0.1142185],0.315681
786,[0.11603749],0.30109578
787,[0.12100527],0.2916533
788,[0.12314675],0.3117512
789,[0.12468623],0.3185641
790,[0.12484255],0.27551538
791,[0.12121493],0.2679512
792,[0.12377217],0.24689183
793,[0.12512434],0.29028866
794,[0.12080835],0.25667867
795,[0.1162728],0.2830091
796,[0.11852038],0.2566516
797,[0.11977396],0.22781098
798,[0.11840348],0.22471935
799,[0.11479661],0.19066021
800,[0.11132041],0.19818568
801,[0.1064982],0.18194225
802,[0.10639118],0.16742215
803,[0.10446396],0.19439572
804,[0.09992241],0.18040177
805,[0.0997647],0.14105242
806,[0.09880799],0.13960843
807,[0.09158837],0.12203698
808,[0.0944493],0.1248741
809,[0.09561447],0.1339824
810,[0.10235792],0.16798636
811,[0.10183495],0.08891584
812,[0.07940926],0.13573447
813,[0.08333406],0.12139413
814,[0.0909309],0.0869896
815,[0.07470562],0.11116077
816,[0.08086663],0.117622316
817,[0.06872389],0.09712216
818,[0.07032422],0.12614594
819,[0.08173718],0.08754125
820,[0.08102882],0.06716439
821,[0.07335545],0.06548837
822,[0.08707285],0.05720137
823,[0.06922554],0.042988926
824,[0.05795173],0.038823485
825,[0.06114394],0.031303644
826,[0.07625586],0.03877291
827,[0.05839867],0.070708185
828,[0.07328887],0.07712841
829,[0.06063383],0.05986005
830,[0.07215793],0.037906677
831,[0.07545841],0.04877065
832,[0.04673395],0.031559452
833,[0.04235571],0.044130877
834,[0.04862642],0.04827486
835,[0.03738657],0.04374154
836,[0.03137306],0.058454394
837,[0.03874833],0.048137024
838,[0.05070769],0.04293707
839,[0.06448478],0.052318037
840,[0.02519435],0.05917819
841,[0.08282253],0.053417325
842,[0.03833047],0.06360045
843,[0.03103177],0.11475308
844,[0.03797459],0.057880253
845,[0.05876672],0.065516755
846,[0.06494213],0.14224723
847,[0.04607303],0.1382536
848,[0.05029109],0.1378071
849,[0.04159435],0.18434441
850,[0.04374155],0.15281275
851,[0.05068558],0.16336304
852,[0.05484108],0.16769642
853,[0.07792298],0.1717036
854,[0.0841358],0.16188434
855,[0.0988946],0.17938605
856,[0.08587932],0.16194123
857,[0.09565429],0.16255036
858,[0.13352744],0.14564553
859,[0.11292447],0.13000262
860,[0.13453275],0.11809294
861,[0.12998897],0.12546569
862,[0.16287936],0.11382994
863,[0.15575325],0.145163
864,[0.15308252],0.1877864
865,[0.1596787],0.12610753
866,[0.1477401],0.13144767
867,[0.15517443],0.11801919
868,[0.1611679],0.15802395
869,[0.15258858],0.15919858
870,[0.17918815],0.17815885
871,[0.18332921],0.14891204
872,[0.18652],0.14491743
873,[0.17440592],0.14248618
874,[0.18703787],0.10967372
875,[0.19298795],0.18792886
876,[0.20257191],0.19994009
877,[0.22716255],0.14260316
878,[0.2133853],0.14991978
879,[0.24902298],0.14950031
880,[0.24001624],0.15601146
881,[0.27872506],0.13976371
882,[0.23134506],0.14692694
883,[0.21390931],0.19725755
884,[0.26573703],0.21992984
885,[0.2430691],0.23728475
886,[0.23354787],0.22065765
887,[0.1991093],0.21443933
888,[0.199973],0.16640183
889,[0.17875354],0.18997031
890,[0.15760945],0.20179516
891,[0.13350902],0.16209418
892,[0.13810393],0.14726138
893,[0.12677164],0.16556752
894,[0.11545844],0.12479302
895,[0.1063012],0.15237802
896,[0.12808277],0.1780282
897,[0.12664314],0.19211248
898,[0.11993614],0.1818893
899,[0.11080446],0.20957613
900,[0.10903847],0.19222549
901,[0.11703357],0.19892836
902,[0.11321108],0.26320338
903,[0.11167793],0.23712283
904,[0.1137621],0.24405012
905,[0.11032701],0.23008096
906,[0.10827006],0.25779948
907,[0.10266127],0.243117
908,[0.10565426],0.19514623
909,[0.10297026],0.24489951
910,[0.10445569],0.26691207
911,[0.1059353],0.22310671
912,[0.10607823],0.22567219
913,[0.10534189],0.23281363
914,[0.10369761],0.22559384
915,[0.10531967],0.2994991
916,[0.1092841],0.23486415
917,[0.10934445],0.2235992
918,[0.10703156],0.22581393
919,[0.10995463],0.24204552
920,[0.11152429],0.2338421
921,[0.10960364],0.23907876
922,[0.10987674],0.2672994
923,[0.11075989],0.31955636
924,[0.11363135],0.3102398
925,[0.11708989],0.3389677
926,[0.12314645],0.29836047
927,[0.1232259],0.28462726
928,[0.11877289],0.24133226
929,[0.11687002],0.22362298
930,[0.11411656],0.30699575
931,[0.11587269],0.4486222
