,TimeStep,EnergyCost,QoS,Switching
946,2838,0.14399999999999996,0.1344824332166283,0.0
947,2841,0.14399999999999996,0.1344824332166283,0.0
948,2844,1.336561084127426,0.0,0.1
949,2847,1.393670384502411,0.0,0.0
950,2850,1.4971958985328675,0.0,0.0
951,2853,1.3324219596862792,0.0,0.0
952,2856,1.3113287941932679,0.0,0.0
953,2859,1.3158049693107607,0.0,0.0
954,2862,1.3158049693107607,0.0,0.0
955,2865,1.3158049693107607,0.0,0.0
956,2868,1.3158049693107607,0.0,0.0
957,2871,1.3158049693107607,0.0,0.0
958,2874,1.3158049693107607,0.0,0.0
959,2877,1.3158049693107607,0.0,0.0
960,2880,0.14399999999999996,0.08548329182486998,0.0
961,2883,0.14399999999999996,0.08642830112628287,0.0
962,2886,0.14399999999999996,0.08246631106181354,0.0
963,2889,0.14399999999999996,0.0760673113261829,0.0
964,2892,0.14399999999999996,0.10916228657028434,0.0
965,2895,0.14399999999999996,0.08702303163922132,0.0
966,2898,0.14399999999999996,0.055526363444623285,0.0
967,2901,0.14399999999999996,0.04818070657899156,0.0
968,2904,0.14399999999999996,0.031037681409876998,0.0
969,2907,0.14399999999999996,0.0818091663995846,0.0
970,2910,0.14399999999999996,0.07565022311873701,0.0
971,2913,0.14399999999999996,0.11186924431981751,0.0
972,2916,0.14399999999999996,0.11186924431981751,0.0
973,2919,0.14399999999999996,0.11186924431981751,0.0
974,2922,0.14399999999999996,0.11186924431981751,0.0
975,2925,0.14399999999999996,0.11186924431981751,0.0
976,2928,0.14399999999999996,0.11186924431981751,0.0
977,2931,0.14399999999999996,0.11186924431981751,0.0
978,2934,0.14399999999999996,0.11186924431981751,0.0
979,2937,0.14399999999999996,0.11186924431981751,0.0
980,2940,0.14399999999999996,0.11186924431981751,0.0
981,2943,0.14399999999999996,0.11186924431981751,0.0
982,2946,0.14399999999999996,0.11186924431981751,0.0
983,2949,0.14399999999999996,0.11186924431981751,0.0
984,2952,0.14399999999999996,0.11186924431981751,0.0
985,2955,0.14399999999999996,0.11186924431981751,0.0
986,2958,0.14399999999999996,0.11186924431981751,0.0
987,2961,0.14399999999999996,0.11186924431981751,0.0
988,2964,0.14399999999999996,0.11186924431981751,0.0
989,2967,0.14399999999999996,0.11186924431981751,0.0
990,2970,1.3318511055707931,0.0,0.1
991,2973,1.7197574877262116,0.0,0.09
992,2976,0.70893701877594,0.04491089125159963,0.0
993,2979,1.3133558972597121,0.0,0.01
994,2982,1.6013602967262268,0.0,0.0
995,2985,1.316617923259735,0.0,0.01
996,2988,1.419173319196701,0.0,0.0
997,2991,1.3668677508831026,0.0,0.0
998,2994,1.340496888971329,0.0,0.0
999,2997,1.3287461471557618,0.0,0.0
1000,3000,1.3886246510982514,0.0,0.0
1001,3003,1.3892334627628327,0.0,0.0
1002,3006,1.3228365381717684,0.0,0.0
1003,3009,1.4558298754692078,0.0,0.0
